numero_controle_pncp;numero_item;codigo_ibge;municipio;municipio_prioritario;ano;numero_compra;modalidade_id;modalidade_nome;presencial;srp;situacao_contratacao;orgao_de_saude;objeto;data_publicacao;data_encerramento_proposta;link_sistema_origem;orgao;descricao;unidade_medida;quantidade;valor_unitario_estimado;valor_total_estimado;situacao_item_id;situacao_item_nome;tipo_beneficio_nome;segmento;tipo_segmento;dominio;aderencia;ni_fornecedor;nome_fornecedor;porte_fornecedor;valor_unitario_homologado;valor_total_homologado;desagio;com_disputa;valor_total_homologado_ajustado;link_pncp
45138070000149-1-000736/2026;1;3546603;Santa Fé do Sul;1;2026;IL 30;9;Inexigibilidade;0;0;Divulgada no PNCP;0;O objeto do presente instrumento é a contratação de serviço de terceiro para a realização da Apresentação do espetáculo teatral Simplesmente Mulheres e do cortejo Passos da Resistência – Pelo Fim da Violência Contra a Mulher, conforme o Processo SEI n 3546603.437.00001174/2026-76 e o 3546603.437.00001176/2026-65.;2026-08-14T13:17:19;;;MUNICIPIO DE SANTA FE DO SUL;Apresentação teatral “Crônicas das Estações”;UNIDADE;2.0;3400.0;6800.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;44769803000180;44.769.803 KATIA APARECIDA CONSTANTINO DA SILVA CAMPOS;Demais;3400.0;6800.0;0.0;0;6800.0;
45138070000149-1-000736/2026;2;3546603;Santa Fé do Sul;1;2026;IL 30;9;Inexigibilidade;0;0;Divulgada no PNCP;0;O objeto do presente instrumento é a contratação de serviço de terceiro para a realização da Apresentação do espetáculo teatral Simplesmente Mulheres e do cortejo Passos da Resistência – Pelo Fim da Violência Contra a Mulher, conforme o Processo SEI n 3546603.437.00001174/2026-76 e o 3546603.437.00001176/2026-65.;2026-08-14T13:17:19;;;MUNICIPIO DE SANTA FE DO SUL;Cortejo “Passos da Resistência – Pelo Fim da Violência Contra a Mulher;UNIDADE;1.0;4000.0;4000.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;44769803000180;44.769.803 KATIA APARECIDA CONSTANTINO DA SILVA CAMPOS;Demais;4000.0;4000.0;0.0;0;4000.0;
45138070000149-1-000737/2026;1;3546603;Santa Fé do Sul;1;2026;116;6;Pregão - Eletrônico;0;1;Anulada;0;Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário, destinados ao atendimento das necessidades da Secretaria de Agricultura, Abastecimento e Meio Ambiente especialmente para manutenção dos serviços do Canil Municipal, do Castramóvel, do Centro de Controle de Zoonoses e do Programa Meu Pet Container e de uso humano para atendimento das necessidades da Secretaria Municipal de Saúde, conforme condições, quantidades e exigências estabelecidas no edital e em seus a;2026-08-17T08:17:37;2026-08-27T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001162026;MUNICIPIO DE SANTA FE DO SUL;Acepromazina concentração*: 2, forma farmacêutica: solução injetável, uso*: uso veterinário;Frasco 20 ML;44.0;48.76;2145.44;3;Anulado/Revogado/Cancelado;Não se aplica;servico_vigilancia_saude;servico;saude;alta;;;;;;;1;;
45138070000149-1-000737/2026;2;3546603;Santa Fé do Sul;1;2026;116;6;Pregão - Eletrônico;0;1;Anulada;0;Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário, destinados ao atendimento das necessidades da Secretaria de Agricultura, Abastecimento e Meio Ambiente especialmente para manutenção dos serviços do Canil Municipal, do Castramóvel, do Centro de Controle de Zoonoses e do Programa Meu Pet Container e de uso humano para atendimento das necessidades da Secretaria Municipal de Saúde, conforme condições, quantidades e exigências estabelecidas no edital e em seus a;2026-08-17T08:17:37;2026-08-27T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001162026;MUNICIPIO DE SANTA FE DO SUL;Acetilcisteína composição: n-acetilcisteína, concentraçao: 100, forma farmaceutica: solução oral, característica adicional: formulação especialmente manipulada;Ampola 3 ML;34.0;5.84;198.56;3;Anulado/Revogado/Cancelado;Não se aplica;servico_vigilancia_saude;servico;saude;alta;;;;;;;1;;
45138070000149-1-000737/2026;3;3546603;Santa Fé do Sul;1;2026;116;6;Pregão - Eletrônico;0;1;Anulada;0;Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário, destinados ao atendimento das necessidades da Secretaria de Agricultura, Abastecimento e Meio Ambiente especialmente para manutenção dos serviços do Canil Municipal, do Castramóvel, do Centro de Controle de Zoonoses e do Programa Meu Pet Container e de uso humano para atendimento das necessidades da Secretaria Municipal de Saúde, conforme condições, quantidades e exigências estabelecidas no edital e em seus a;2026-08-17T08:17:37;2026-08-27T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001162026;MUNICIPIO DE SANTA FE DO SUL;Ácido Salicílico composição: associado ao ácido láctico e microcápsulas, concentração: 1,1 mg/ml + 28,8 mg/ml + 10, forma farmacêutica: solução otológica, aplicação: uso veterinário;Frasco 100 ML;30.0;29.38;881.4;3;Anulado/Revogado/Cancelado;Não se aplica;servico_vigilancia_saude;servico;saude;alta;;;;;;;1;;
45138070000149-1-000737/2026;4;3546603;Santa Fé do Sul;1;2026;116;6;Pregão - Eletrônico;0;1;Anulada;0;Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário, destinados ao atendimento das necessidades da Secretaria de Agricultura, Abastecimento e Meio Ambiente especialmente para manutenção dos serviços do Canil Municipal, do Castramóvel, do Centro de Controle de Zoonoses e do Programa Meu Pet Container e de uso humano para atendimento das necessidades da Secretaria Municipal de Saúde, conforme condições, quantidades e exigências estabelecidas no edital e em seus a;2026-08-17T08:17:37;2026-08-27T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001162026;MUNICIPIO DE SANTA FE DO SUL;Alopurinol dosagem: 100 mg;Comprimido;7500.0;0.14;1050.0;3;Anulado/Revogado/Cancelado;Não se aplica;servico_vigilancia_saude;servico;saude;alta;;;;;;;1;;
45138070000149-1-000737/2026;5;3546603;Santa Fé do Sul;1;2026;116;6;Pregão - Eletrônico;0;1;Anulada;0;Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário, destinados ao atendimento das necessidades da Secretaria de Agricultura, Abastecimento e Meio Ambiente especialmente para manutenção dos serviços do Canil Municipal, do Castramóvel, do Centro de Controle de Zoonoses e do Programa Meu Pet Container e de uso humano para atendimento das necessidades da Secretaria Municipal de Saúde, conforme condições, quantidades e exigências estabelecidas no edital e em seus a;2026-08-17T08:17:37;2026-08-27T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001162026;MUNICIPIO DE SANTA FE DO SUL;Amoxicilina princípio ativo: associada com clavulanato de potássio, concentração: 50 mg/ml + 12,5, forma farmacêutica: suspensão oral;Frasco 75 ML;34.0;18.28;621.52;3;Anulado/Revogado/Cancelado;Não se aplica;servico_vigilancia_saude;servico;saude;alta;;;;;;;1;;
45138070000149-1-000737/2026;6;3546603;Santa Fé do Sul;1;2026;116;6;Pregão - Eletrônico;0;1;Anulada;0;Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário, destinados ao atendimento das necessidades da Secretaria de Agricultura, Abastecimento e Meio Ambiente especialmente para manutenção dos serviços do Canil Municipal, do Castramóvel, do Centro de Controle de Zoonoses e do Programa Meu Pet Container e de uso humano para atendimento das necessidades da Secretaria Municipal de Saúde, conforme condições, quantidades e exigências estabelecidas no edital e em seus a;2026-08-17T08:17:37;2026-08-27T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001162026;MUNICIPIO DE SANTA FE DO SUL;Amoxicilina composição: associada ao clavulanato de potássio, concentração: 40 mg + 10, forma física: comprimidos palatáveis, uso: uso veterinário;Comprimido;600.0;11.27;6762.0;3;Anulado/Revogado/Cancelado;Não se aplica;medicamentos;produto;saude;bloqueado;;;;;;;1;;
45138070000149-1-000737/2026;7;3546603;Santa Fé do Sul;1;2026;116;6;Pregão - Eletrônico;0;1;Anulada;0;Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário, destinados ao atendimento das necessidades da Secretaria de Agricultura, Abastecimento e Meio Ambiente especialmente para manutenção dos serviços do Canil Municipal, do Castramóvel, do Centro de Controle de Zoonoses e do Programa Meu Pet Container e de uso humano para atendimento das necessidades da Secretaria Municipal de Saúde, conforme condições, quantidades e exigências estabelecidas no edital e em seus a;2026-08-17T08:17:37;2026-08-27T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001162026;MUNICIPIO DE SANTA FE DO SUL;Amoxicilina concentração: 150, forma física: solução injetável, uso: uso veterinário;Frasco 50 ML;92.0;45.92;4224.64;3;Anulado/Revogado/Cancelado;Não se aplica;servico_vigilancia_saude;servico;saude;alta;;;;;;;1;;
45138070000149-1-000737/2026;8;3546603;Santa Fé do Sul;1;2026;116;6;Pregão - Eletrônico;0;1;Anulada;0;Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário, destinados ao atendimento das necessidades da Secretaria de Agricultura, Abastecimento e Meio Ambiente especialmente para manutenção dos serviços do Canil Municipal, do Castramóvel, do Centro de Controle de Zoonoses e do Programa Meu Pet Container e de uso humano para atendimento das necessidades da Secretaria Municipal de Saúde, conforme condições, quantidades e exigências estabelecidas no edital e em seus a;2026-08-17T08:17:37;2026-08-27T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001162026;MUNICIPIO DE SANTA FE DO SUL;Anfotericina B dosagem: 50, aplicação: injetável;Frasco 10 ML;24.0;34.0;816.0;3;Anulado/Revogado/Cancelado;Não se aplica;servico_vigilancia_saude;servico;saude;alta;;;;;;;1;;
45138070000149-1-000737/2026;9;3546603;Santa Fé do Sul;1;2026;116;6;Pregão - Eletrônico;0;1;Anulada;0;Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário, destinados ao atendimento das necessidades da Secretaria de Agricultura, Abastecimento e Meio Ambiente especialmente para manutenção dos serviços do Canil Municipal, do Castramóvel, do Centro de Controle de Zoonoses e do Programa Meu Pet Container e de uso humano para atendimento das necessidades da Secretaria Municipal de Saúde, conforme condições, quantidades e exigências estabelecidas no edital e em seus a;2026-08-17T08:17:37;2026-08-27T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001162026;MUNICIPIO DE SANTA FE DO SUL;Pirantel Pamoato composição: associado ao praziquantel, concentração: 144 mg + 50, uso: uso veterinário;Comprimido;400.0;1.77;708.0;3;Anulado/Revogado/Cancelado;Não se aplica;servico_vigilancia_saude;servico;saude;alta;;;;;;;1;;
45138070000149-1-000737/2026;10;3546603;Santa Fé do Sul;1;2026;116;6;Pregão - Eletrônico;0;1;Anulada;0;Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário, destinados ao atendimento das necessidades da Secretaria de Agricultura, Abastecimento e Meio Ambiente especialmente para manutenção dos serviços do Canil Municipal, do Castramóvel, do Centro de Controle de Zoonoses e do Programa Meu Pet Container e de uso humano para atendimento das necessidades da Secretaria Municipal de Saúde, conforme condições, quantidades e exigências estabelecidas no edital e em seus a;2026-08-17T08:17:37;2026-08-27T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001162026;MUNICIPIO DE SANTA FE DO SUL;Pirantel Pamoato composição: associado ao praziquantel, concentração: 230 mg + 20 mg, forma física: em comprimido, uso: uso veterinário;Comprimido;500.0;3.06;1530.0;3;Anulado/Revogado/Cancelado;Não se aplica;medicamentos;produto;saude;bloqueado;;;;;;;1;;
45138070000149-1-000738/2026;1;3546603;Santa Fé do Sul;1;2026;DL 685;8;Dispensa;0;0;Divulgada no PNCP;0;"Contratação de serviço de: 
- decoração e Instalação de arco de balões com bexigas para a Campanha de Multivacinação; 
de acordo com processo SEI nº: 3546603.437.00001336/2026-76.";2026-08-17T14:26:07;;;MUNICIPIO DE SANTA FE DO SUL;Serviço de confecção e instalação de arco de bexigas - cor azul, numeração 07;UNIDADE;1.0;400.0;400.0;2;Homologado;Sem benefício;textil_uniforme;produto;vestuario;media;44407006000153;44.407.006 ESLAN JHONSON EUZEBIO;Demais;400.0;400.0;0.0;0;400.0;
45138070000149-1-000739/2026;1;3546603;Santa Fé do Sul;1;2026;DL 692;8;Dispensa;0;0;Divulgada no PNCP;0;"Manutenção de impressora da ESF Celso Xavier da Saúde
Número do processo nº Sei: 3546603.437.00001369/2026-16.";2026-08-17T14:39:57;;;MUNICIPIO DE SANTA FE DO SUL;LIMPEZA GERAL LAVAGEM DOS GABINETES LIMPEZA E LUBRIFICAÇÃO DO FUSOR TROCA DA PELICULA TROCA DO PICKUP ROLLER REPARO DA SOLENOIDE TROCA DA ENGRENAGEM DRIVE LIMPEZA DO MODULO LASER SCANN LUBRIFICAÇÃO DAS ENGRENAGEM P: 21.232;UNIDADE;1.0;410.0;410.0;2;Homologado;Sem benefício;informatica;produto;tecnologia;baixa;50727396000141;50.727.396 MARCIA ADRIANA DA SILVA VITTA;Demais;410.0;410.0;0.0;0;410.0;
45138070000149-1-000740/2026;1;3546603;Santa Fé do Sul;1;2026;117;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0; Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário,e de uso humano .;2026-08-17T15:16:18;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001172026;MUNICIPIO DE SANTA FE DO SUL;Acepromazina concentração*: 2, forma farmacêutica: solução injetável, uso*: uso veterinário;Frasco 20 ML;44.0;48.76;2145.44;1;Em andamento;Não se aplica;medicamentos;produto;saude;bloqueado;;;;;;;1;;
45138070000149-1-000740/2026;2;3546603;Santa Fé do Sul;1;2026;117;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0; Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário,e de uso humano .;2026-08-17T15:16:18;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001172026;MUNICIPIO DE SANTA FE DO SUL;Acetilcisteína composição: n-acetilcisteína, concentraçao: 100, forma farmaceutica: solução oral, característica adicional: formulação especialmente manipulada;Ampola 3 ML;34.0;5.84;198.56;1;Em andamento;Não se aplica;medicamentos;produto;saude;bloqueado;;;;;;;1;;
45138070000149-1-000740/2026;3;3546603;Santa Fé do Sul;1;2026;117;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0; Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário,e de uso humano .;2026-08-17T15:16:18;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001172026;MUNICIPIO DE SANTA FE DO SUL;Ácido Salicílico composição: associado ao ácido láctico e microcápsulas, concentração: 1,1 mg/ml + 28,8 mg/ml + 10, forma farmacêutica: solução otológica, aplicação: uso veterinário;Frasco 100 ML;30.0;29.38;881.4;1;Em andamento;Não se aplica;medicamentos;produto;saude;bloqueado;;;;;;;1;;
45138070000149-1-000740/2026;4;3546603;Santa Fé do Sul;1;2026;117;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0; Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário,e de uso humano .;2026-08-17T15:16:18;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001172026;MUNICIPIO DE SANTA FE DO SUL;Alopurinol dosagem: 100 mg;Comprimido;7500.0;0.14;1050.0;1;Em andamento;Não se aplica;medicamentos;produto;saude;bloqueado;;;;;;;1;;
45138070000149-1-000740/2026;5;3546603;Santa Fé do Sul;1;2026;117;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0; Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário,e de uso humano .;2026-08-17T15:16:18;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001172026;MUNICIPIO DE SANTA FE DO SUL;Amoxicilina princípio ativo: associada com clavulanato de potássio, concentração: 50 mg/ml + 12,5, forma farmacêutica: suspensão oral;Frasco 75 ML;34.0;18.28;621.52;1;Em andamento;Não se aplica;medicamentos;produto;saude;bloqueado;;;;;;;1;;
45138070000149-1-000740/2026;6;3546603;Santa Fé do Sul;1;2026;117;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0; Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário,e de uso humano .;2026-08-17T15:16:18;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001172026;MUNICIPIO DE SANTA FE DO SUL;Amoxicilina composição: associada ao clavulanato de potássio, concentração: 40 mg + 10, forma física: comprimidos palatáveis, uso: uso veterinário;Comprimido;600.0;11.27;6762.0;1;Em andamento;Não se aplica;medicamentos;produto;saude;bloqueado;;;;;;;1;;
45138070000149-1-000740/2026;7;3546603;Santa Fé do Sul;1;2026;117;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0; Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário,e de uso humano .;2026-08-17T15:16:18;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001172026;MUNICIPIO DE SANTA FE DO SUL;Amoxicilina concentração: 150, forma física: solução injetável, uso: uso veterinário;Frasco 50 ML;92.0;45.92;4224.64;1;Em andamento;Não se aplica;medicamentos;produto;saude;bloqueado;;;;;;;1;;
45138070000149-1-000740/2026;8;3546603;Santa Fé do Sul;1;2026;117;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0; Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário,e de uso humano .;2026-08-17T15:16:18;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001172026;MUNICIPIO DE SANTA FE DO SUL;Anfotericina B dosagem: 50, aplicação: injetável;Frasco 10 ML;24.0;34.0;816.0;1;Em andamento;Não se aplica;medicamentos;produto;saude;bloqueado;;;;;;;1;;
45138070000149-1-000740/2026;9;3546603;Santa Fé do Sul;1;2026;117;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0; Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário,e de uso humano .;2026-08-17T15:16:18;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001172026;MUNICIPIO DE SANTA FE DO SUL;Pirantel Pamoato composição: associado ao praziquantel, concentração: 144 mg + 50, uso: uso veterinário;Comprimido;400.0;1.77;708.0;1;Em andamento;Não se aplica;medicamentos;produto;saude;bloqueado;;;;;;;1;;
45138070000149-1-000740/2026;10;3546603;Santa Fé do Sul;1;2026;117;6;Pregão - Eletrônico;0;1;Divulgada no PNCP;0; Registro de Preços para futura e eventual aquisição de medicamentos de uso veterinário,e de uso humano .;2026-08-17T15:16:18;2026-09-02T08:00:00;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/compras/acompanhamento-compra?compra=98703305001172026;MUNICIPIO DE SANTA FE DO SUL;Pirantel Pamoato composição: associado ao praziquantel, concentração: 230 mg + 20 mg, forma física: em comprimido, uso: uso veterinário;Comprimido;500.0;3.06;1530.0;1;Em andamento;Não se aplica;medicamentos;produto;saude;bloqueado;;;;;;;1;;
45138070000149-1-000741/2026;1;3546603;Santa Fé do Sul;1;2026;DL 683;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de materiais de ferragem para o Sonho de Natal, conforme Processo SEI n° 3546603.437.00001169/2026-63;";2026-08-18T08:10:57;;;MUNICIPIO DE SANTA FE DO SUL;Ferro Chato 1.1/2 X 1/4 – ASTM A-36;BARRA;12.0;81.12;973.44;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;81.12;973.44;0.0;0;973.44;
45138070000149-1-000741/2026;2;3546603;Santa Fé do Sul;1;2026;DL 683;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de materiais de ferragem para o Sonho de Natal, conforme Processo SEI n° 3546603.437.00001169/2026-63;";2026-08-18T08:10:57;;;MUNICIPIO DE SANTA FE DO SUL;TB Red FF 3/4 CH 18;BARRA;30.0;25.05;751.5;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;25.05;751.5;0.0;0;751.5;
45138070000149-1-000741/2026;3;3546603;Santa Fé do Sul;1;2026;DL 683;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de materiais de ferragem para o Sonho de Natal, conforme Processo SEI n° 3546603.437.00001169/2026-63;";2026-08-18T08:10:57;;;MUNICIPIO DE SANTA FE DO SUL;TB Red FF 1.1/2 CH18;BARRA;25.0;53.5;1337.5;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;53.5;1337.5;0.0;0;1337.5;
45138070000149-1-000741/2026;4;3546603;Santa Fé do Sul;1;2026;DL 683;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de materiais de ferragem para o Sonho de Natal, conforme Processo SEI n° 3546603.437.00001169/2026-63;";2026-08-18T08:10:57;;;MUNICIPIO DE SANTA FE DO SUL;TB Red FF 1.1/4 CH 18;BARRA;25.0;43.61;1090.25;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;43.61;1090.25;0.0;0;1090.25;
45138070000149-1-000741/2026;5;3546603;Santa Fé do Sul;1;2026;DL 683;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de materiais de ferragem para o Sonho de Natal, conforme Processo SEI n° 3546603.437.00001169/2026-63;";2026-08-18T08:10:57;;;MUNICIPIO DE SANTA FE DO SUL;TB Red FF 2 CH 18;BARRA;10.0;71.05;710.5;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;71.05;710.5;0.0;0;710.5;
45138070000149-1-000741/2026;6;3546603;Santa Fé do Sul;1;2026;DL 683;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de materiais de ferragem para o Sonho de Natal, conforme Processo SEI n° 3546603.437.00001169/2026-63;";2026-08-18T08:10:57;;;MUNICIPIO DE SANTA FE DO SUL;F Mec 3/8 ASTM A-36;BARRA;30.0;23.66;709.8;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;23.66;709.8;0.0;0;709.8;
45138070000149-1-000741/2026;7;3546603;Santa Fé do Sul;1;2026;DL 683;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de materiais de ferragem para o Sonho de Natal, conforme Processo SEI n° 3546603.437.00001169/2026-63;";2026-08-18T08:10:57;;;MUNICIPIO DE SANTA FE DO SUL;F Mec 5/16 ASTM A-36;BARRA;20.0;17.1;342.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;17.1;342.0;0.0;0;342.0;
45138070000149-1-000741/2026;8;3546603;Santa Fé do Sul;1;2026;DL 683;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de materiais de ferragem para o Sonho de Natal, conforme Processo SEI n° 3546603.437.00001169/2026-63;";2026-08-18T08:10:57;;;MUNICIPIO DE SANTA FE DO SUL;F Mec 1/4 ASTM A-36;BARRA;25.0;10.96;274.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;10.96;274.0;0.0;0;274.0;
45138070000149-1-000741/2026;9;3546603;Santa Fé do Sul;1;2026;DL 683;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de materiais de ferragem para o Sonho de Natal, conforme Processo SEI n° 3546603.437.00001169/2026-63;";2026-08-18T08:10:57;;;MUNICIPIO DE SANTA FE DO SUL;TB Quad FF 15x 15 CH 18;BARRA;15.0;28.36;425.4;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;28.36;425.4;0.0;0;425.4;
45138070000149-1-000741/2026;10;3546603;Santa Fé do Sul;1;2026;DL 683;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de materiais de ferragem para o Sonho de Natal, conforme Processo SEI n° 3546603.437.00001169/2026-63;";2026-08-18T08:10:57;;;MUNICIPIO DE SANTA FE DO SUL;TB Quad FF 20x 20 CH 18;BARRA;40.0;34.3;1372.0;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;66102310000125;DEAÇO COM. DE FERRO E AÇO LTDA.;Demais;34.3;1372.0;0.0;0;1372.0;
45138070000149-1-000742/2026;1;3546603;Santa Fé do Sul;1;2026;DL 679;8;Dispensa;0;0;Divulgada no PNCP;0;Contratação de empresa especializada para prestação de serviços de orientação e monitoria para atendimento nas Escolinhas de Esportes, modalidades de futsal e voleibol, pelo período de 12 (doze) meses.;2026-08-18T08:16:19;;;MUNICIPIO DE SANTA FE DO SUL;prestação de serviços de orientação e monitoria;UNIDADE;12.0;1500.0;18000.0;1;Em andamento;Sem benefício;nao_classificado;indefinido;indefinido;baixa;;;;;;;0;;
45138070000149-1-000743/2026;1;3546603;Santa Fé do Sul;1;2026;DL 690;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de Equipamentos de Salvamento e Mergulho para o Corpo de Bombeiros, conforme Processo SEI n°3546603.437.00001142/2026-71
""A aquisição dos equipamentos será realizada através de emenda impositiva dos vereadores José Rollemberg, Maicon da Silva, Marcos Favaleça, Murilo Basi, Patrícia Tsutsume, Ronaldo Lima, Samuel da Silva, Teresinha Aparecida e Wagner Lopes""";2026-08-18T08:48:40;;;MUNICIPIO DE SANTA FE DO SUL;"Nadadeira Cressi Pro Light & Mola Flex - Preto - 36-38 /
US S-M / EU 40-41";UNIDADE;3.0;478.3155;1434.95;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;57089175000134;KS7 IMPORTACAO E EXPORTACAO LTDA;ME;478.3155;1434.95;0.0;0;1434.95;
45138070000149-1-000743/2026;2;3546603;Santa Fé do Sul;1;2026;DL 690;8;Dispensa;0;0;Divulgada no PNCP;0;"Aquisição de Equipamentos de Salvamento e Mergulho para o Corpo de Bombeiros, conforme Processo SEI n°3546603.437.00001142/2026-71
""A aquisição dos equipamentos será realizada através de emenda impositiva dos vereadores José Rollemberg, Maicon da Silva, Marcos Favaleça, Murilo Basi, Patrícia Tsutsume, Ronaldo Lima, Samuel da Silva, Teresinha Aparecida e Wagner Lopes""";2026-08-18T08:48:40;;;MUNICIPIO DE SANTA FE DO SUL;"Nadadeira Cressi Pro Light & Mola Flex - Preto - 39-41 /
US M-L / EU 42-43";UNIDADE;4.0;478.3155;1913.26;2;Homologado;Sem benefício;nao_classificado;indefinido;indefinido;baixa;57089175000134;KS7 IMPORTACAO E EXPORTACAO LTDA;ME;478.3155;1913.26;0.0;0;1913.26;
